GRANGRUP,GRUPO,SUBGRUPO,VARIEDAD,CODOCUPA,DESOCUPA
2,3,1,36,231,HIDROBIOLOGO
2,3,1,37,231,HISTOLOGO
2,3,1,38,231,"HISTOLOGO, ANIMALES"
2,3,1,39,231,"HISTOLOGO, PLANTAS"
2,3,1,40,231,ICTIOLOGO
2,3,1,41,231,MICOLOGO
2,3,1,42,231,MICROBIOLOGO
2,3,1,43,231,ORNITOLOGO
2,3,1,44,231,PARASITOLOGO
2,3,1,45,231,PISCICULTOR DE LAS CIENCIAS BIOLOGICAS
2,3,1,46,231,TAXONOMISTA
2,3,1,47,231,"TAXONOMISTA, ANIMALES"
2,3,1,48,231,"TAXONOMISTA, PLANTAS"
2,3,1,49,231,ZOOLOGO
2,3,1,50,231,"ZOOLOGO, EMBRIOLOGIA"
2,3,1,51,231,"ZOOLOGO, ENTOMOLOGIA"
2,3,1,52,231,"ZOOLOGO, HISTOLOGIA"
2,3,1,53,231,"ZOOLOGO, ICTIOLOGIA"
2,3,1,54,231,"ZOOLOGO, MAMALOGISTA"
2,3,1,55,231,"ZOOLOGO, ORNITOLOGIA"
2,3,1,56,231,"ZOOLOGO, PARASITOLOGIA"
2,3,1,57,231,"ZOOLOGO, PISCICULTURA"
2,3,1,58,231,"ZOOLOGO, TAXONOMIA"
2,3,2,0,232,FARMACOLOGOS Y PATOLOGOS
2,3,2,1,232,ANATOMISTA
2,3,2,2,232,BIOFISICO
2,3,2,3,232,BIOQUIMICO
2,3,2,4,232,EPIDEMIOLOGO
2,3,2,5,232,FARMACOLOGO
2,3,2,6,232,FISIOLOGO
2,3,2,7,232,"FISIOLOGO, ANIMALES"
2,3,2,8,232,"FISIOLOGO, ENDOCRINOLOGIA"
2,3,2,9,232,"FISIOLOGO, EPIDEMIOLOGIA"
2,3,2,10,232,"FISIOLOGO, OTROS"
2,3,2,11,232,HISTOPATOLOGO
2,3,2,12,232,NEUROPATOLOGO
2,3,3,0,233,DIETISTAS-NUTRICIONISTAS
2,3,3,1,233,BROMATOLOGOS
2,3,3,2,233,DIETISTAS-NUTRICIONISTAS
2,3,4,0,234,AGRONOMOS Y AFINES
2,3,4,1,234,AGROLOGO
2,3,4,2,234,AGRONOMO
2,3,4,3,234,"AGRONOMO, ARBORICULTOR"
2,3,4,4,234,"AGRONOMO, CONSERVACION DE LA NATURALEZA"
2,3,4,5,234,"AGRONOMO, ECOLOGO"
2,3,4,6,234,"AGRONOMO, EDAFOLOGIA"
2,3,4,7,234,"AGRONOMO, FLORICULTOR"
2,3,4,8,234,"AGRONOMO, HORTICULTURA"
2,3,4,9,234,"AGRONOMO, OLEICULTOR"
2,3,4,10,234,"AGRONOMO, SILVICULTURA"
2,3,4,11,234,INGENIERO AGROINDUSTRIAL
2,3,4,12,234,INGENIERO AGRONOMO
2,3,4,13,234,INGENIERO EDAFOLOGO
2,3,4,14,234,INGENIERO FORESTAL
2,3,4,15,234,ZOOTECNICO (INCLUYE INGENIEROS)
2,3,5,0,235,MEDICOS Y PROFESIONALES AFINES (EXCEPTO EL PERSONAL DE ENFER
2,3,5,1,235,ALIENISTA
2,3,5,2,235,ALOPATA
2,3,5,3,235,ANESTESISTA
2,3,5,4,235,CARDIOLOGO
2,3,5,5,235,CIRUJANO
2,3,5,6,235,"CIRUJANO, CARDIOLOGIA"
2,3,5,7,235,"CIRUJANO, CIRUGIA GENERAL"
2,3,5,8,235,"CIRUJANO, CIRUGIA PLASTICA"
2,3,5,9,235,"CIRUJANO, NEUROCIRUGIA"
2,3,5,10,235,"CIRUJANO, ORTOPEDIA"
2,3,5,11,235,"CIRUJANO, OSTEOPATA"
2,3,5,12,235,CIRUJANO PLASTICO
2,3,5,13,235,"CIRUJANO, TORAX"
2,3,5,14,235,DERMATOLOGO
2,3,5,15,235,GINECOLOGO
2,3,5,16,235,MEDICO
2,3,5,17,235,"MEDICO, ACUPUNTURA"
2,3,5,18,235,"MEDICO, ANESTESIA"
2,3,5,19,235,"MEDICO, CARDIOLOGIA"
2,3,5,20,235,"MEDICO, DERMATOLOGIA"
2,3,5,21,235,"MEDICO, ENDOCRINOLOGO"
2,3,5,22,235,"MEDICO, ESTOMATOLOGIA"
2,3,5,23,235,MEDICO FORENSE
2,3,5,24,235,"MEDICO, GASTROENTEROLOGO"
2,3,5,25,235,"MEDICO, GERIATRA"
2,3,5,26,235,"MEDICO, GINECOLOGIA"
2,3,5,27,235,"MEDICO, LARINGOLOGO"
2,3,5,28,235,"MEDICO, MEDICINA GENERAL"
2,3,5,29,235,"MEDICO, NEFROLOGO"
2,3,5,30,235,"MEDICO, NEUMOLOGO"
2,3,5,31,235,"MEDICO, NEUROLOGO"
2,3,5,32,235,"MEDICO, OBSTETRA/OBSTETRICES"
2,3,5,33,235,"MEDICO, OFTALMOLOGIA (OCULISTA)"
2,3,5,34,235,"MEDICO, OSTEOPATIA"
2,3,5,35,235,"MEDICO, OTORRINOLARINGOLOGIA"
2,3,5,36,235,"MEDICO, PATOLOGO"
2,3,5,37,235,"MEDICO, PEDIATRIA"
2,3,5,38,235,"MEDICO, PSIQUIATRIA"
2,3,5,39,235,"MEDICO, PUERICULTOR"
2,3,5,40,235,"MEDICO, RADIOLOGIA"
2,3,5,41,235,"MEDICO, UROLOGO"
2,3,5,42,235,"MEDICO, VENEREOLOGO"
2,3,5,43,235,NEUROCIRUJANO
2,3,5,44,235,OFTALMOLOGO
2,3,5,45,235,"ORTOFONIA, ESPECIALISTA"
2,3,5,46,235,"ORTOPTIA, ESPECIALISTA"
2,3,5,47,235,OTORRINOLARINGOLOGO
2,3,5,48,235,PEDIATRA
2,3,5,49,235,PSIQUIATRA
2,3,6,0,236,ODONTOLOGO (CIRUJANOS)
2,3,6,1,236,"CIRUJANO, BUCODENTAL"
2,3,6,2,236,"CIRUJANO, DENTISTA"
2,3,6,3,236,DENTISTA
2,3,6,4,236,"DENTISTA, PROTESIS DENTALES"
2,3,6,5,236,"MEDICO, ODONTOLOGO"
2,3,6,6,236,ODONTOLOGO
2,3,6,7,236,"ODONTOLOGO, ENDODONCIA"
2,3,6,8,236,"ODONTOLOGO, ORTODONCIA"
2,3,6,9,236,"ODONTOLOGO, PEDODONCIA"
2,3,6,10,236,"ODONTOLOGO, PERIODONCIA"
2,3,7,0,237,VETERINARIO
2,3,7,1,237,VETERINARIO
2,3,7,2,237,"VETERINARIO, CIRUGIA"
2,3,7,3,237,"VETERINARIO, EPIDEMIOLOGIA"
2,3,7,4,237,"VETERINARIO, SALUD PUBLICA, PROFESIONAL"
2,3,7,5,237,"VETERINARIO, OTROS"
2,3,8,0,238,FARMACEUTICO
2,3,8,1,238,FARMACEUTICO
2,3,8,2,238,"FARMACEUTICO, COMERCIO"
2,3,8,3,238,"FARMACEUTICO, HOSPITAL"
2,3,8,4,238,QUIMICO-FARMACEUTICO
2,3,9,0,239,PERSONAL DE ENFERMERIA DE NIVEL SUPERIOR (DIPLOMADOS)
2,3,9,1,239,"ENFERMERA, TECNICO"
2,3,9,2,239,"ENFERMERA, TECMICO"
2,3,9,3,239,"ENFERMERA, NIVEL SUPERIOR/CLINICA"
2,3,9,4,239,"ENFERMERA, NIVEL SUPERIOR/CONSULTORIO"
2,3,9,5,239,"ENFERMERA, NIVEL SUPERIOR/HOSPITAL"
2,3,9,6,239,"ENFERMERA, NIVEL SUPERIOR/MATERNIDAD"
2,3,9,7,239,"ENFERMERA, NIVEL SUPERIOR/OBSTETRICIA"
2,3,9,8,239,"ENFERMERO, NIVEL SUPERIOR (DIPLOMADOS)"
2,3,9,9,239,"ENFERMERO, NIVEL SUPERIOR"
2,3,9,10,239,"ENFERMERO, NIVEL SUPERIOR/CLINICA"
2,3,9,11,239,"ENFERMERO, NIVEL SUPERIOR/HOSPITAL"
2,4,0,0,240,PROFESORES (MAESTROS Y/O PEDAGOGOS)
2,4,1,0,241,"PROFESORES DE UNIVERSIDADES, ESEP Y OTROS CENTROS DE EDUCACI"
2,4,1,1,241,"PROFESOR, EDUCACION SUPERIOR"
2,4,1,2,241,"PROFESOR, EDUCACION SUPERIOR/ADMINISTRACION"
2,4,1,3,241,"PROFESOR, EDUCACION SUPERIOR/AGRICULTURA"
2,4,1,4,241,"PROFESOR, EDUCACION SUPERIOR/AGRONOMIA"
2,4,1,5,241,"PROFESOR, EDUCACION SUPERIOR/ANATOMIA"
2,4,1,6,241,"PROFESOR, EDUCACION SUPERIOR/ANTROPOLOGIA"
2,4,1,7,241,"PROFESOR, EDUCACION SUPERIOR/ARQUEOLOGIA"
2,4,1,8,241,"PROFESOR, EDUCACION SUPERIOR/ARQUITECTURA"
2,4,1,9,241,"PROFESOR, EDUCACION SUPERIOR/ARTE DRAMATICO"
2,4,1,10,241,"PROFESOR, EDUCACION SUPERIOR/ARTES INDUSTRIALES"
2,4,1,11,241,"PROFESOR, EDUCACION SUPERIOR/ASTRONOMIA"
2,4,1,12,241,"PROFESOR, EDUCACION SUPERIOR/BACTERIOLOGIA"
2,4,1,13,241,"PROFESOR, EDUCACION SUPERIOR/BELLAS ARTES"
2,4,1,14,241,"PROFESOR, EDUCACION SUPERIOR/BIBLIOTECONOMIA"
2,4,1,15,241,"PROFESOR, EDUCACION SUPERIOR/BIOLOGIA"
2,4,1,16,241,"PROFESOR, EDUCACION SUPERIOR/BIOQUIMICA"
2,4,1,17,241,"PROFESOR, EDUCACION SUPERIOR/BOTANICA"
2,4,1,18,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS AGRONOMICAS"
2,4,1,19,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS BIOLOGICAS"
2,4,1,20,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS ECONOMICAS"
2,4,1,21,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS FISICAS Y QUIMICAS"
2,4,1,22,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS FORENSES"
2,4,1,23,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS MATEMATICAS"
2,4,1,24,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS MECANICAS"
2,4,1,25,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS MEDICAS"
2,4,1,26,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS MILITARES"
2,4,1,27,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS POLITICAS"
2,4,1,28,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS SOCIALES"
2,4,1,29,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS"
2,4,1,30,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (ELECTRICIDAD"
2,4,1,31,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (ELECTRONICA)"
2,4,1,32,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (INGENIERIA C"
2,4,1,33,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (QUIMICA)"
2,4,1,34,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (TECNOLOGIA A"
2,4,1,35,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (TECNOLOGIA)"
2,4,1,36,241,"PROFESOR, EDUCACION SUPERIOR/CIENCIAS TECNICAS (TELECOMUNICA"
2,4,1,37,241,"PROFESOR, EDUCACION SUPERIOR/COMERCIALIZACION"
2,4,1,38,241,"PROFESOR, EDUCACION SUPERIOR/CONSERVATORIO"
2,4,1,39,241,"PROFESOR, EDUCACION SUPERIOR/CONTABILIDAD"
2,4,1,40,241,"PROFESOR, EDUCACION SUPERIOR/COOPERATIVISMO"
2,4,1,41,241,"PROFESOR, EDUCACION SUPERIOR/CRIA DE GANADO"
2,4,1,42,241,"PROFESOR, EDUCACION SUPERIOR/DEMOGRAFIA"
2,4,1,43,241,"PROFESOR, EDUCACION SUPERIOR/DERECHO"
2,4,1,44,241,"PROFESOR, EDUCACION SUPERIOR/DIBUJO INDUSTRIAL"
2,4,1,45,241,"PROFESOR, EDUCACION SUPERIOR/DIETETICA"
2,4,1,46,241,"PROFESOR, EDUCACION SUPERIOR/ECONOMIA"
2,4,1,47,241,"PROFESOR, EDUCACION SUPERIOR/ECONOMIA DOMESTICA"
2,4,1,48,241,"PROFESOR, EDUCACION SUPERIOR/ECONOMIA Y COMERCIO"
2,4,1,49,241,"PROFESOR, EDUCACION SUPERIOR/EDUCACION FISICA"
2,4,1,50,241,"PROFESOR, EDUCACION SUPERIOR/ELABORACION DE ALIMENTOS"
2,4,1,51,241,"PROFESOR, EDUCACION SUPERIOR/ENFERMERIA"
2,4,1,52,241,"PROFESOR, EDUCACION SUPERIOR/ENTOMOLOGIA"
2,4,1,53,241,"PROFESOR, EDUCACION SUPERIOR/ERGOTERAPIA"
2,4,1,54,241,"PROFESOR, EDUCACION SUPERIOR/ESCUELA DE POLICIA"
2,4,1,55,241,"PROFESOR, EDUCACION SUPERIOR/ESCULTURA"
2,4,1,56,241,"PROFESOR, EDUCACION SUPERIOR/ESPECIALIZADO EN COOP.AGRARIA,"
2,4,1,57,241,"PROFESOR, EDUCACION SUPERIOR/ESTADISTICA"
2,4,1,58,241,"PROFESOR, EDUCACION SUPERIOR/ESTUDIOS COMERCIALES"
2,4,1,59,241,"PROFESOR, EDUCACION SUPERIOR/ESTUDIOS INTERNACIONALES"
2,4,1,60,241,"PROFESOR, EDUCACION SUPERIOR/FARMACIA"
2,4,1,61,241,"PROFESOR, EDUCACION SUPERIOR/FARMACOLOGIA"
2,4,1,62,241,"PROFESOR, EDUCACION SUPERIOR/FILOLOGIA"
2,4,1,63,241,"PROFESOR, EDUCACION SUPERIOR/FILOSOFIA"
2,4,1,64,241,"PROFESOR, EDUCACION SUPERIOR/FINANZAS"
2,4,1,65,241,"PROFESOR, EDUCACION SUPERIOR/FISICA"
2,4,1,66,241,"PROFESOR, EDUCACION SUPERIOR/FISIOTERAPIA"
2,4,1,67,241,"PROFESOR, EDUCACION SUPERIOR/GEODESIA"
2,4,1,68,241,"PROFESOR, EDUCACION SUPERIOR/GEOFISICA"
2,4,1,69,241,"PROFESOR, EDUCACION SUPERIOR/GEOGRAFIA"
2,4,1,70,241,"PROFESOR, EDUCACION SUPERIOR/GEOLOGIA"
2,4,1,71,241,"PROFESOR, EDUCACION SUPERIOR/HISTORIA"
2,4,1,72,241,"PROFESOR, EDUCACION SUPERIOR/HISTORIA DEL ARTE"
2,4,1,73,241,"PROFESOR, EDUCACION SUPERIOR/HORTICULTURA"
2,4,1,74,241,"PROFESOR, EDUCACION SUPERIOR/IDIOMAS Y LINGUISTICA"
2,4,1,75,241,"PROFESOR, EDUCACION SUPERIOR/INFORMATICA"
2,4,1,76,241,"PROFESOR, EDUCACION SUPERIOR/INGENIERIA Y ARQUITECTURA"
2,4,1,77,241,"PROFESOR, EDUCACION SUPERIOR/LENGUA Y LITERATURA"
2,4,1,78,241,"PROFESOR, EDUCACION SUPERIOR/LETRAS"
2,4,1,79,241,"PROFESOR, EDUCACION SUPERIOR/LINGUISTICA"
2,4,1,80,241,"PROFESOR, EDUCACION SUPERIOR/LITERATURA"
2,4,1,81,241,"PROFESOR, EDUCACION SUPERIOR/MATEMATICAS"
2,4,1,82,241,"PROFESOR, EDUCACION SUPERIOR/MEDICINA"
2,4,1,83,241,"PROFESOR, EDUCACION SUPERIOR/MEDICINA FORENSE"
2,4,1,84,241,"PROFESOR, EDUCACION SUPERIOR/MEDICINA VETERINARIA"
2,4,1,85,241,"PROFESOR, EDUCACION SUPERIOR/METALURGIA"
2,4,1,86,241,"PROFESOR, EDUCACION SUPERIOR/METEOROLOGIA"
2,4,1,87,241,"PROFESOR, EDUCACION SUPERIOR/METODOS DE VENTA"
2,4,1,88,241,"PROFESOR, EDUCACION SUPERIOR/MINERIA"
2,4,1,89,241,"PROFESOR, EDUCACION SUPERIOR/MUSICA"
2,4,1,90,241,"PROFESOR, EDUCACION SUPERIOR/NAVEGACION AEREA"
2,4,1,91,241,"PROFESOR, EDUCACION SUPERIOR/NAVEGACION MARITIMA"
2,4,1,92,241,"PROFESOR, EDUCACION SUPERIOR/OBSERVACION METEOROLOGICA"
2,4,1,93,241,"PROFESOR, EDUCACION SUPERIOR/OBSTETRICIA"
2,4,1,94,241,"PROFESOR, EDUCACION SUPERIOR/ODONTOLOGIA"
